user_id,decision_id,timestamp,task_difficulty,risk_level,reward_value,time_pressure,decision_time,chosen_option,is_correct
U24,7,2026-01-27 14:10:14.343836,0.95,0.27,0.81,0.06,5.4,C,0
U24,8,2026-01-27 14:11:14.343836,0.66,0.82,0.65,0.97,3.78,B,0
U24,9,2026-01-27 14:12:14.343836,0.75,0.62,0.54,0.75,4.59,C,0
U24,10,2026-01-27 14:13:14.343836,0.97,0.11,0.27,0.49,5.65,A,0
U24,11,2026-01-27 14:14:14.343836,0.28,0.07,0.71,0.24,3.66,C,0
U24,12,2026-01-27 14:15:14.343836,0.03,0.22,0.78,0.2,2.8,B,1
U24,13,2026-01-27 14:16:14.343836,0.84,0.04,0.66,0.29,4.46,A,1
U24,14,2026-01-27 14:17:14.343836,0.05,0.78,0.85,0.8,2.98,B,1
U24,15,2026-01-27 14:18:14.343836,0.85,0.73,0.98,0.16,5.07,C,0
U24,16,2026-01-27 14:19:14.343836,0.07,1.0,0.02,0.84,2.51,A,1
U24,17,2026-01-27 14:20:14.343836,0.86,0.23,0.12,0.33,5.12,B,1
U24,18,2026-01-27 14:21:14.343836,0.61,0.19,0.8,0.97,4.1,C,1
U24,19,2026-01-27 14:22:14.343836,0.98,0.7,0.67,0.24,5.83,A,0
U24,20,2026-01-27 14:23:14.343836,0.59,0.01,0.76,0.71,4.33,C,1
U24,21,2026-01-27 14:24:14.343836,0.0,0.28,0.88,0.59,2.41,B,1
U24,22,2026-01-27 14:25:14.343836,0.7,0.56,0.39,0.42,5.32,A,0
U24,23,2026-01-27 14:26:14.343836,0.08,0.88,0.08,0.71,2.91,C,1
U24,24,2026-01-27 14:27:14.343836,0.88,0.94,0.74,0.09,5.67,B,0
U24,25,2026-01-27 14:28:14.343836,0.34,0.72,0.29,0.25,3.77,C,0
U24,26,2026-01-27 14:29:14.343836,0.85,0.75,0.27,0.12,5.23,A,1
U24,27,2026-01-27 14:30:14.343836,0.9,0.45,0.55,0.94,4.32,B,0
U24,28,2026-01-27 14:31:14.343836,0.13,0.54,0.94,0.31,3.1,B,0
U24,29,2026-01-27 14:32:14.343836,0.61,0.06,0.67,0.53,4.69,C,1
U24,30,2026-01-27 14:33:14.343836,0.31,0.52,0.65,0.78,4.03,B,0
U24,31,2026-01-27 14:34:14.343836,0.17,0.81,0.69,0.56,3.11,A,1
U24,32,2026-01-27 14:35:14.343836,0.93,0.95,0.07,0.46,5.73,A,0
U24,33,2026-01-27 14:36:14.343836,0.09,0.45,0.76,0.79,3.26,C,1
U24,34,2026-01-27 14:37:14.343836,0.26,0.72,0.19,0.89,3.07,C,1
U24,35,2026-01-27 14:38:14.343836,0.86,0.32,0.18,0.24,4.65,B,1
U24,36,2026-01-27 14:39:14.343836,0.73,0.56,0.36,0.81,3.94,A,0
U24,37,2026-01-27 14:40:14.343836,0.89,0.76,0.33,0.74,5.0,C,0
U24,38,2026-01-27 14:41:14.343836,0.57,0.61,0.52,0.87,3.5,B,1
U24,39,2026-01-27 14:42:14.343836,0.66,0.23,0.86,0.31,4.15,B,0
U24,40,2026-01-27 14:43:14.343836,0.79,0.22,0.68,0.8,3.76,B,0
U25,1,2026-01-27 14:44:14.343836,0.36,0.81,0.29,0.57,3.07,B,1
U25,2,2026-01-27 14:45:14.343836,0.85,0.8,0.27,0.24,5.38,A,1
U25,3,2026-01-27 14:46:14.343836,0.1,0.23,0.71,0.82,2.34,B,1
U25,4,2026-01-27 14:47:14.343836,0.24,0.47,0.59,0.89,3.08,B,0
U25,5,2026-01-27 14:48:14.343836,0.43,0.6,0.09,0.34,3.76,A,1
U25,6,2026-01-27 14:49:14.343836,0.42,0.16,0.66,0.71,3.8,A,1
U25,7,2026-01-27 14:50:14.343836,0.24,0.94,0.17,0.11,4.23,A,0
U25,8,2026-01-27 14:51:14.343836,0.88,0.43,0.75,1.0,3.83,B,0
U25,9,2026-01-27 14:52:14.343836,0.56,0.3,0.09,0.0,5.09,C,0
U25,10,2026-01-27 14:53:14.343836,0.47,0.06,0.6,0.6,3.44,B,1
U25,11,2026-01-27 14:54:14.343836,0.79,0.91,0.98,0.23,4.58,B,1
U25,12,2026-01-27 14:55:14.343836,0.05,0.6,0.81,0.16,3.66,C,1
U25,13,2026-01-27 14:56:14.343836,0.99,0.05,0.36,0.48,3.94,B,0
U25,14,2026-01-27 14:57:14.343836,0.78,0.94,0.86,0.56,4.21,B,0
U25,15,2026-01-27 14:58:14.343836,0.3,0.4,0.32,0.47,3.14,A,1
U25,16,2026-01-27 14:59:14.343836,0.58,0.63,0.37,0.54,3.73,A,0
U25,17,2026-01-27 15:00:14.343836,0.74,0.43,0.33,0.32,4.05,B,1
U25,18,2026-01-27 15:01:14.343836,0.94,0.6,0.81,0.8,4.13,B,0
U25,19,2026-01-27 15:02:14.343836,0.97,0.22,0.81,0.2,5.39,B,0
U25,20,2026-01-27 15:03:14.343836,0.09,0.51,0.92,0.9,1.88,C,1
U25,21,2026-01-27 15:04:14.343836,0.11,0.67,0.29,0.59,3.46,B,0
U25,22,2026-01-27 15:05:14.343836,0.91,0.19,0.42,0.45,4.9,B,0
U25,23,2026-01-27 15:06:14.343836,0.86,0.43,0.39,0.69,3.81,B,0
U25,24,2026-01-27 15:07:14.343836,0.99,0.63,0.37,0.23,5.22,C,0
U25,25,2026-01-27 15:08:14.343836,0.08,0.53,0.3,0.39,3.17,C,0
U25,26,2026-01-27 15:09:14.343836,0.43,0.73,0.34,0.33,3.35,B,1
U25,27,2026-01-27 15:10:14.343836,0.18,0.49,0.7,0.03,4.27,B,1
U25,28,2026-01-27 15:11:14.343836,0.21,0.36,0.15,0.51,3.18,C,1
U25,29,2026-01-27 15:12:14.343836,0.48,0.83,0.76,0.48,3.77,A,0
U25,30,2026-01-27 15:13:14.343836,0.2,0.04,0.64,0.26,4.05,A,1
U25,31,2026-01-27 15:14:14.343836,0.27,0.8,0.38,0.9,2.76,C,1
U25,32,2026-01-27 15:15:14.343836,0.53,0.1,0.81,0.87,3.49,C,1
U25,33,2026-01-27 15:16:14.343836,0.04,0.4,0.65,0.7,1.95,B,1
U25,34,2026-01-27 15:17:14.343836,0.13,0.95,0.48,0.32,3.7,B,0
U25,35,2026-01-27 15:18:14.343836,0.76,0.31,0.59,0.54,4.45,B,1
U25,36,2026-01-27 15:19:14.343836,0.88,0.02,0.75,0.47,4.4,C,0
U25,37,2026-01-27 15:20:14.343836,0.47,0.89,0.64,0.41,3.45,B,0
U25,38,2026-01-27 15:21:14.343836,0.4,0.95,0.64,0.3,3.25,B,1
U25,39,2026-01-27 15:22:14.343836,0.9,0.85,0.41,0.11,5.18,A,0
U25,40,2026-01-27 15:23:14.343836,0.55,0.44,0.75,0.83,3.03,A,0
U26,1,2026-01-27 15:24:14.343836,0.51,0.72,0.35,0.33,4.47,B,1
U26,2,2026-01-27 15:25:14.343836,0.03,0.95,0.24,0.24,3.19,B,1
U26,3,2026-01-27 15:26:14.343836,0.9,0.4,0.46,0.71,4.03,C,0
U26,4,2026-01-27 15:27:14.343836,0.83,0.77,0.35,0.38,4.88,A,0
U26,5,2026-01-27 15:28:14.343836,0.1,0.68,0.25,0.02,3.84,C,0
U26,6,2026-01-27 15:29:14.343836,0.87,0.24,0.08,0.36,4.26,B,0
U26,7,2026-01-27 15:30:14.343836,0.74,0.31,0.86,0.7,3.66,A,0
U26,8,2026-01-27 15:31:14.343836,0.0,0.01,0.81,0.26,3.07,A,1
U26,9,2026-01-27 15:32:14.343836,0.45,0.84,0.26,0.45,4.55,A,0
U26,10,2026-01-27 15:33:14.343836,0.51,0.02,0.93,0.08,4.6,A,0
U26,11,2026-01-27 15:34:14.343836,0.8,0.14,0.45,0.83,3.74,B,1
U26,12,2026-01-27 15:35:14.343836,0.12,0.8,0.25,0.9,1.65,C,0
U26,13,2026-01-27 15:36:14.343836,0.52,0.68,0.78,0.13,4.19,C,0
U26,14,2026-01-27 15:37:14.343836,0.92,0.52,0.01,0.02,5.37,A,0
U26,15,2026-01-27 15:38:14.343836,0.5,0.18,0.57,0.64,4.23,C,1
U26,16,2026-01-27 15:39:14.343836,0.46,0.3,0.03,0.59,3.71,B,0
U26,17,2026-01-27 15:40:14.343836,0.31,0.09,0.09,0.92,2.45,C,1
U26,18,2026-01-27 15:41:14.343836,0.32,0.84,0.65,0.28,3.9,A,0
U26,19,2026-01-27 15:42:14.343836,1.0,1.0,0.19,0.31,5.88,A,0
U26,20,2026-01-27 15:43:14.343836,0.42,0.72,0.92,0.41,3.67,A,1
U26,21,2026-01-27 15:44:14.343836,0.91,0.8,0.07,0.69,4.64,B,1
U26,22,2026-01-27 15:45:14.343836,0.88,0.41,0.48,0.07,5.23,B,1
U26,23,2026-01-27 15:46:14.343836,0.17,0.75,0.91,0.55,3.66,C,1
U26,24,2026-01-27 15:47:14.343836,0.87,0.63,0.67,0.13,5.13,A,0
U26,25,2026-01-27 15:48:14.343836,0.47,0.57,0.05,0.62,3.86,A,0
U26,26,2026-01-27 15:49:14.343836,0.62,0.77,0.1,0.96,3.42,C,0
U26,27,2026-01-27 15:50:14.343836,0.82,0.52,0.46,0.31,5.33,A,0
U26,28,2026-01-27 15:51:14.343836,0.7,0.71,0.05,0.86,3.85,B,0
U26,29,2026-01-27 15:52:14.343836,0.24,0.48,0.89,0.38,3.28,B,1
U26,30,2026-01-27 15:53:14.343836,0.77,0.21,0.5,0.23,4.8,A,0
U26,31,2026-01-27 15:54:14.343836,0.31,0.49,0.48,0.47,3.32,C,1
U26,32,2026-01-27 15:55:14.343836,0.11,0.76,0.76,0.81,2.42,A,0
U26,33,2026-01-27 15:56:14.343836,0.22,0.47,0.27,0.73,3.22,A,1
U26,34,2026-01-27 15:57:14.343836,0.93,0.18,0.25,0.41,4.9,B,0
U26,35,2026-01-27 15:58:14.343836,0.94,0.9,0.87,0.07,5.45,A,1
U26,36,2026-01-27 15:59:14.343836,0.71,0.94,0.91,0.95,3.72,C,1
U26,37,2026-01-27 16:00:14.343836,0.54,0.97,0.26,0.86,4.2,C,0
U26,38,2026-01-27 16:01:14.343836,0.01,0.44,0.05,0.54,3.31,A,1
U26,39,2026-01-27 16:02:14.343836,0.61,0.87,0.66,0.43,4.13,B,1
U26,40,2026-01-27 16:03:14.343836,0.06,0.48,0.54,0.17,2.96,A,1
U27,1,2026-01-27 16:04:14.343836,0.27,0.9,0.32,0.55,3.77,B,1
U27,2,2026-01-27 16:05:14.343836,0.82,0.41,0.33,0.74,5.45,C,1
U27,3,2026-01-27 16:06:14.343836,0.39,0.48,0.35,0.32,4.58,B,1
U27,4,2026-01-27 16:07:14.343836,0.88,0.3,0.09,0.76,4.99,B,0
U27,5,2026-01-27 16:08:14.343836,0.05,0.1,0.88,0.53,3.66,A,0
U27,6,2026-01-27 16:09:14.343836,0.95,0.84,0.72,0.08,6.12,A,1
U27,7,2026-01-27 16:10:14.343836,0.64,0.59,0.9,0.65,4.66,A,0
U27,8,2026-01-27 16:11:14.343836,0.43,0.27,0.89,0.04,5.01,C,0
U27,9,2026-01-27 16:12:14.343836,0.71,0.48,0.4,0.15,6.04,B,1
U27,10,2026-01-27 16:13:14.343836,0.67,0.97,0.61,0.12,5.27,A,0
U27,11,2026-01-27 16:14:14.343836,0.25,0.53,0.48,0.7,3.96,B,1
U27,12,2026-01-27 16:15:14.343836,0.58,0.55,0.19,0.06,4.98,A,1
U27,13,2026-01-27 16:16:14.343836,0.23,0.05,0.27,0.65,4.0,B,1
U27,14,2026-01-27 16:17:14.343836,0.35,0.42,0.13,0.12,4.78,A,0
U27,15,2026-01-27 16:18:14.343836,0.71,0.94,0.33,0.04,6.83,C,1
U27,16,2026-01-27 16:19:14.343836,0.98,0.95,0.2,0.88,4.8,A,0
U27,17,2026-01-27 16:20:14.343836,0.65,0.39,0.19,0.73,4.51,C,0
U27,18,2026-01-27 16:21:14.343836,0.67,0.63,0.1,0.6,4.64,C,1
U27,19,2026-01-27 16:22:14.343836,0.16,0.36,0.25,0.68,3.55,A,0
U27,20,2026-01-27 16:23:14.343836,0.56,0.69,0.33,0.09,6.02,A,0
U27,21,2026-01-27 16:24:14.343836,0.35,0.72,0.08,0.18,5.22,C,0
U27,22,2026-01-27 16:25:14.343836,0.13,0.02,0.69,0.3,4.87,C,1
U27,23,2026-01-27 16:26:14.343836,0.47,0.5,0.59,0.51,3.57,C,1
U27,24,2026-01-27 16:27:14.343836,0.42,0.45,0.25,0.83,3.83,B,1
U27,25,2026-01-27 16:28:14.343836,0.86,0.3,0.19,0.12,5.39,A,1
U27,26,2026-01-27 16:29:14.343836,0.15,0.55,0.53,0.73,4.28,B,1
U27,27,2026-01-27 16:30:14.343836,0.67,0.29,0.46,0.19,5.22,A,1
U27,28,2026-01-27 16:31:14.343836,0.04,0.91,0.78,0.45,3.72,A,0
U27,29,2026-01-27 16:32:14.343836,0.34,0.71,0.56,0.26,4.21,A,0
U27,30,2026-01-27 16:33:14.343836,0.46,0.68,0.5,0.09,5.15,C,1
U27,31,2026-01-27 16:34:14.343836,0.4,0.23,0.26,0.48,4.62,A,1
U27,32,2026-01-27 16:35:14.343836,0.38,0.84,0.65,0.61,4.0,A,1
U27,33,2026-01-27 16:36:14.343836,0.34,0.31,0.02,0.58,4.36,A,1
U27,34,2026-01-27 16:37:14.343836,0.87,0.45,0.34,0.14,5.96,C,0
U27,35,2026-01-27 16:38:14.343836,0.72,0.25,0.88,0.81,4.1,A,1
U27,36,2026-01-27 16:39:14.343836,0.07,0.85,0.21,0.67,3.59,B,1
U27,37,2026-01-27 16:40:14.343836,0.97,0.28,0.79,0.23,5.4,A,0
U27,38,2026-01-27 16:41:14.343836,0.93,0.84,1.0,0.02,6.4,C,1
U27,39,2026-01-27 16:42:14.343836,0.49,0.34,0.55,0.75,3.83,B,0
U27,40,2026-01-27 16:43:14.343836,0.56,0.73,0.35,0.61,4.88,A,0
U28,1,2026-01-27 16:44:14.343836,0.26,0.08,0.12,0.22,4.1,C,0
U28,2,2026-01-27 16:45:14.343836,0.2,0.83,0.83,0.29,3.37,C,0
U28,3,2026-01-27 16:46:14.343836,0.59,0.99,0.17,0.05,4.25,C,0
U28,4,2026-01-27 16:47:14.343836,0.11,0.57,0.5,0.86,2.67,A,1
U28,5,2026-01-27 16:48:14.343836,0.45,0.19,0.51,0.53,3.77,C,0
U28,6,2026-01-27 16:49:14.343836,0.72,0.5,0.89,0.92,3.8,B,1
U28,7,2026-01-27 16:50:14.343836,0.73,0.09,0.95,0.62,3.54,C,1
U28,8,2026-01-27 16:51:14.343836,0.93,0.49,0.63,0.73,4.61,B,0
U28,9,2026-01-27 16:52:14.343836,0.0,0.12,0.53,0.68,3.05,A,1
U28,10,2026-01-27 16:53:14.343836,0.44,0.94,0.05,0.85,2.81,A,0
U28,11,2026-01-27 16:54:14.343836,0.99,0.21,0.01,1.0,4.28,A,1
U28,12,2026-01-27 16:55:14.343836,0.31,0.91,0.84,0.85,2.29,C,0
U28,13,2026-01-27 16:56:14.343836,0.34,0.21,0.31,0.18,3.74,A,1
U28,14,2026-01-27 16:57:14.343836,0.32,0.74,0.97,0.44,3.74,A,0
U28,15,2026-01-27 16:58:14.343836,0.09,0.73,0.35,0.68,2.18,A,1
U28,16,2026-01-27 16:59:14.343836,0.75,0.49,0.6,0.33,4.29,B,0
U28,17,2026-01-27 17:00:14.343836,0.88,0.92,0.1,0.13,5.37,A,0
U28,18,2026-01-27 17:01:14.343836,0.44,0.26,0.16,0.69,3.32,A,1
U28,19,2026-01-27 17:02:14.343836,0.32,0.59,0.07,0.15,4.17,A,0
U28,20,2026-01-27 17:03:14.343836,0.72,0.16,0.85,0.73,4.1,A,0
U28,21,2026-01-27 17:04:14.343836,0.5,0.36,0.28,0.64,3.76,A,1
U28,22,2026-01-27 17:05:14.343836,0.17,0.32,0.97,0.99,2.45,B,1
U28,23,2026-01-27 17:06:14.343836,0.75,0.96,0.07,0.05,4.86,C,0
U28,24,2026-01-27 17:07:14.343836,0.09,0.77,0.75,0.31,3.43,A,1
U28,25,2026-01-27 17:08:14.343836,0.57,0.74,0.14,0.88,2.83,A,0
U28,26,2026-01-27 17:09:14.343836,0.69,0.34,0.28,1.0,3.39,C,0
U28,27,2026-01-27 17:10:14.343836,0.56,0.69,0.8,0.34,4.03,A,1
U28,28,2026-01-27 17:11:14.343836,0.03,0.37,0.24,0.45,2.73,A,1
U28,29,2026-01-27 17:12:14.343836,0.14,0.7,0.14,0.64,2.7,B,1
U28,30,2026-01-27 17:13:14.343836,0.57,0.93,0.05,0.42,3.68,C,0
U28,31,2026-01-27 17:14:14.343836,0.54,0.53,0.14,0.0,4.79,B,1
U28,32,2026-01-27 17:15:14.343836,0.16,0.67,0.13,0.81,2.63,B,0
U28,33,2026-01-27 17:16:14.343836,0.6,0.17,0.74,0.3,3.78,A,0
U28,34,2026-01-27 17:17:14.343836,0.89,0.52,0.57,0.67,4.38,B,0
U28,35,2026-01-27 17:18:14.343836,0.89,0.2,0.61,0.09,5.69,A,0
U28,36,2026-01-27 17:19:14.343836,0.53,0.79,0.84,0.65,3.19,B,1
U28,37,2026-01-27 17:20:14.343836,0.71,0.25,0.32,0.33,4.35,B,0
U28,38,2026-01-27 17:21:14.343836,0.63,0.29,0.64,0.29,4.26,C,1
U28,39,2026-01-27 17:22:14.343836,0.34,0.92,0.02,0.58,2.64,C,0
U28,40,2026-01-27 17:23:14.343836,0.93,0.2,0.15,0.86,4.11,C,0
U29,1,2026-01-27 17:24:14.343836,0.04,0.12,0.99,0.32,2.18,C,1
U29,2,2026-01-27 17:25:14.343836,0.24,0.42,0.62,0.48,2.23,C,1
U29,3,2026-01-27 17:26:14.343836,0.52,0.25,0.94,0.91,1.19,C,1
U29,4,2026-01-27 17:27:14.343836,0.72,0.56,0.85,0.93,2.68,A,1
U29,5,2026-01-27 17:28:14.343836,0.39,0.41,0.13,0.81,1.87,C,0
U29,6,2026-01-27 17:29:14.343836,0.61,0.69,0.38,0.87,1.98,B,0
U29,7,2026-01-27 17:30:14.343836,0.73,0.13,0.68,0.84,2.68,A,1
U29,8,2026-01-27 17:31:14.343836,0.01,0.3,0.7,0.79,0.99,C,1
U29,9,2026-01-27 17:32:14.343836,0.14,0.57,0.41,0.66,1.48,B,1
U29,10,2026-01-27 17:33:14.343836,0.01,0.63,0.32,0.97,1.23,B,1
U29,11,2026-01-27 17:34:14.343836,0.98,0.3,0.6,0.78,2.77,C,0
U29,12,2026-01-27 17:35:14.343836,0.54,0.65,0.39,0.65,2.87,B,1
U29,13,2026-01-27 17:36:14.343836,0.75,0.09,0.51,0.56,3.64,B,1
U29,14,2026-01-27 17:37:14.343836,0.32,0.4,0.15,0.5,2.15,A,0
U29,15,2026-01-27 17:38:14.343836,0.49,0.85,0.71,0.49,2.74,C,0
U29,16,2026-01-27 17:39:14.343836,0.78,0.76,0.48,0.04,3.66,A,0
U29,17,2026-01-27 17:40:14.343836,0.81,0.09,0.81,0.67,2.72,A,0
U29,18,2026-01-27 17:41:14.343836,0.24,0.68,0.12,0.11,3.26,A,1
U29,19,2026-01-27 17:42:14.343836,0.44,0.97,0.04,0.32,3.1,A,1
U29,20,2026-01-27 17:43:14.343836,0.77,0.17,0.82,0.77,2.11,C,0
U29,21,2026-01-27 17:44:14.343836,0.26,0.12,0.51,0.59,1.78,B,1
U29,22,2026-01-27 17:45:14.343836,0.65,0.21,0.15,0.9,1.35,B,0
U29,23,2026-01-27 17:46:14.343836,0.79,0.66,0.35,0.17,3.71,B,0
U29,24,2026-01-27 17:47:14.343836,0.53,0.67,0.83,0.15,2.92,C,1
U29,25,2026-01-27 17:48:14.343836,0.59,0.26,0.98,0.9,2.47,A,0
U29,26,2026-01-27 17:49:14.343836,0.98,0.64,0.16,0.91,3.54,A,0
U29,27,2026-01-27 17:50:14.343836,0.35,0.41,0.02,0.27,2.77,C,0
U29,28,2026-01-27 17:51:14.343836,0.22,0.44,0.78,0.78,2.04,B,1
U29,29,2026-01-27 17:52:14.343836,0.66,0.14,0.69,0.91,2.7,C,0
U29,30,2026-01-27 17:53:14.343836,0.21,0.46,0.91,0.1,3.38,B,0
U29,31,2026-01-27 17:54:14.343836,0.35,0.99,0.1,0.4,2.48,B,1
U29,32,2026-01-27 17:55:14.343836,0.45,0.64,0.22,0.68,1.92,B,0
U29,33,2026-01-27 17:56:14.343836,0.8,0.27,0.72,0.21,3.27,A,0
U29,34,2026-01-27 17:57:14.343836,0.23,0.41,0.83,0.23,1.93,B,1
U29,35,2026-01-27 17:58:14.343836,0.06,0.61,0.38,0.79,0.93,C,0
U29,36,2026-01-27 17:59:14.343836,0.97,0.98,0.27,0.04,4.53,A,0
U29,37,2026-01-27 18:00:14.343836,0.1,0.71,0.03,0.87,1.58,B,1
U29,38,2026-01-27 18:01:14.343836,0.18,0.64,0.33,0.86,1.62,B,1
U29,39,2026-01-27 18:02:14.343836,0.4,0.94,0.15,0.01,3.34,C,1
U29,40,2026-01-27 18:03:14.343836,0.44,0.41,0.73,0.69,1.91,B,0
U30,1,2026-01-27 18:04:14.343836,0.73,0.53,0.93,0.95,3.69,A,0
U30,2,2026-01-27 18:05:14.343836,0.68,0.66,0.95,0.73,3.19,B,1
U30,3,2026-01-27 18:06:14.343836,0.86,0.44,0.59,0.98,3.79,A,1
U30,4,2026-01-27 18:07:14.343836,0.75,0.11,0.25,0.81,3.48,A,0
U30,5,2026-01-27 18:08:14.343836,0.05,0.8,0.6,0.2,3.64,B,0
U30,6,2026-01-27 18:09:14.343836,0.13,0.79,0.02,0.48,2.68,B,1
U30,7,2026-01-27 18:10:14.343836,0.73,0.24,0.17,0.53,4.18,A,1
U30,8,2026-01-27 18:11:14.343836,0.03,0.34,0.11,0.26,2.26,C,0
U30,9,2026-01-27 18:12:14.343836,0.52,0.57,0.56,0.48,3.33,A,1
U30,10,2026-01-27 18:13:14.343836,0.96,0.54,0.29,0.12,5.04,C,0
U30,11,2026-01-27 18:14:14.343836,0.04,0.55,0.71,0.11,3.47,C,1
U30,12,2026-01-27 18:15:14.343836,0.53,0.82,0.1,0.94,2.54,C,0
U30,13,2026-01-27 18:16:14.343836,0.71,0.38,0.4,0.78,3.16,C,1
U30,14,2026-01-27 18:17:14.343836,0.02,0.81,0.11,0.99,0.68,B,0
U30,15,2026-01-27 18:18:14.343836,0.2,0.24,0.66,0.91,2.04,A,1
U30,16,2026-01-27 18:19:14.343836,1.0,0.29,0.15,0.24,5.08,B,0
U30,17,2026-01-27 18:20:14.343836,0.33,0.02,0.14,0.7,2.66,A,1
U30,18,2026-01-27 18:21:14.343836,0.29,0.58,0.07,0.19,3.28,B,1
U30,19,2026-01-27 18:22:14.343836,0.11,0.41,0.77,0.44,2.72,C,0
U30,20,2026-01-27 18:23:14.343836,0.76,0.02,0.56,0.38,4.38,C,0
U30,21,2026-01-27 18:24:14.343836,0.31,0.3,0.73,0.87,2.37,B,1
U30,22,2026-01-27 18:25:14.343836,0.98,0.76,0.42,0.0,5.41,C,0
U30,23,2026-01-27 18:26:14.343836,0.8,0.59,0.1,0.55,4.32,B,0
U30,24,2026-01-27 18:27:14.343836,0.01,0.33,0.66,0.73,2.35,C,1
U30,25,2026-01-27 18:28:14.343836,0.67,0.22,0.59,0.91,2.63,A,0
U30,26,2026-01-27 18:29:14.343836,0.98,0.61,0.79,0.09,5.71,B,1
U30,27,2026-01-27 18:30:14.343836,0.9,0.03,0.32,0.6,3.89,B,0
U30,28,2026-01-27 18:31:14.343836,0.82,0.49,0.13,0.89,4.44,B,0
U30,29,2026-01-27 18:32:14.343836,0.51,0.42,0.4,0.03,4.0,C,0
U30,30,2026-01-27 18:33:14.343836,0.13,0.9,0.67,0.9,2.4,B,1
U30,31,2026-01-27 18:34:14.343836,0.78,0.09,0.52,0.84,3.09,B,1
U30,32,2026-01-27 18:35:14.343836,0.26,0.71,0.21,0.04,3.89,B,1
U30,33,2026-01-27 18:36:14.343836,0.99,0.76,0.79,0.62,4.16,B,1
U30,34,2026-01-27 18:37:14.343836,0.86,0.49,0.13,0.7,4.1,B,1
U30,35,2026-01-27 18:38:14.343836,0.71,0.21,0.67,0.7,3.89,B,1
U30,36,2026-01-27 18:39:14.343836,0.62,0.8,0.43,0.79,3.28,C,0
U30,37,2026-01-27 18:40:14.343836,0.34,0.61,0.58,0.16,3.8,B,0
U30,38,2026-01-27 18:41:14.343836,0.55,0.2,0.32,0.28,3.81,B,0
U30,39,2026-01-27 18:42:14.343836,0.53,1.0,0.84,0.36,4.07,A,0
U30,40,2026-01-27 18:43:14.343836,0.62,0.11,0.16,0.44,4.28,C,1
U31,1,2026-01-27 18:44:14.343836,0.47,0.29,0.28,0.5,3.12,C,1
U31,2,2026-01-27 18:45:14.343836,0.07,0.83,0.56,0.67,1.85,A,0
U31,3,2026-01-27 18:46:14.343836,0.6,0.09,0.61,0.09,4.44,C,0
U31,4,2026-01-27 18:47:14.343836,0.28,0.81,0.37,0.32,3.57,A,0
U31,5,2026-01-27 18:48:14.343836,0.54,0.45,0.21,0.0,4.21,A,1
U31,6,2026-01-27 18:49:14.343836,0.34,1.0,0.77,0.76,2.01,C,0
U31,7,2026-01-27 18:50:14.343836,0.78,0.57,0.76,0.15,3.81,C,1
U31,8,2026-01-27 18:51:14.343836,0.42,0.78,0.27,0.7,3.09,A,1
U31,9,2026-01-27 18:52:14.343836,0.03,0.71,0.05,0.27,1.69,C,1
U31,10,2026-01-27 18:53:14.343836,0.64,0.41,0.27,0.21,4.05,A,0
U31,11,2026-01-27 18:54:14.343836,0.26,0.59,0.26,0.98,1.73,C,1
U31,12,2026-01-27 18:55:14.343836,0.12,0.69,0.44,0.94,1.61,A,1
U31,13,2026-01-27 18:56:14.343836,0.2,0.84,0.2,0.74,2.83,B,0
U31,14,2026-01-27 18:57:14.343836,1.0,0.25,0.44,0.52,4.64,B,1
U31,15,2026-01-27 18:58:14.343836,0.1,0.02,0.06,0.05,3.33,B,1
U31,16,2026-01-27 18:59:14.343836,0.65,0.65,0.96,0.0,4.6,A,1
U31,17,2026-01-27 19:00:14.343836,0.42,0.32,0.04,0.14,3.78,B,0
U31,18,2026-01-27 19:01:14.343836,0.19,0.98,0.99,0.56,2.68,A,1
U31,19,2026-01-27 19:02:14.343836,0.87,0.55,0.61,0.93,3.96,A,0
U31,20,2026-01-27 19:03:14.343836,0.6,0.92,0.29,0.19,4.46,C,0
U31,21,2026-01-27 19:04:14.343836,0.69,0.32,0.25,0.96,3.02,C,0
U31,22,2026-01-27 19:05:14.343836,0.49,0.79,0.66,0.11,4.25,A,0
U31,23,2026-01-27 19:06:14.343836,0.53,0.39,0.62,0.97,2.63,A,1
U31,24,2026-01-27 19:07:14.343836,0.54,0.32,0.14,0.89,2.54,A,0
U31,25,2026-01-27 19:08:14.343836,0.59,0.67,0.8,0.66,3.43,B,0
U31,26,2026-01-27 19:09:14.343836,0.85,0.12,0.97,0.96,2.37,A,1
U31,27,2026-01-27 19:10:14.343836,0.41,0.41,0.68,0.07,4.4,A,0
U31,28,2026-01-27 19:11:14.343836,0.42,0.97,0.68,0.79,2.96,A,1
U31,29,2026-01-27 19:12:14.343836,0.92,0.9,0.45,0.27,3.91,B,0
U31,30,2026-01-27 19:13:14.343836,0.28,1.0,0.27,0.33,2.59,A,0
U31,31,2026-01-27 19:14:14.343836,0.06,0.27,0.77,0.89,1.83,C,1
U31,32,2026-01-27 19:15:14.343836,0.78,0.8,0.54,0.31,3.6,B,1
U31,33,2026-01-27 19:16:14.343836,0.4,0.91,0.74,0.54,2.26,C,0
U31,34,2026-01-27 19:17:14.343836,0.0,0.5,0.75,0.82,2.05,A,0
U31,35,2026-01-27 19:18:14.343836,0.41,0.69,0.25,0.64,2.88,A,0
